latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
40.924,-106.309,336.9,1.8,1.3,2020-10-02,1735,T,79,6.0NRT,290.7,81.9,D
40.922,-106.287,329.5,1.8,1.3,2020-10-02,1735,T,41,6.0NRT,291.6,56.3,D
40.746,-105.574,320.0,1.6,1.3,2020-10-02,1735,T,53,6.0NRT,297.3,24.8,D
40.738,-105.61200000000001,321.7,1.7,1.3,2020-10-02,1735,T,31,6.0NRT,295.0,22.5,D
40.747,-105.58,324.3,1.6,1.3,2020-10-02,1735,T,77,6.0NRT,298.3,31.7,D
38.464,-93.469,302.9,1.8,1.3,2020-10-02,1735,T,54,6.0NRT,291.6,8.4,D
38.634,-94.723,302.5,1.5,1.2,2020-10-02,1735,T,51,6.0NRT,292.2,6.7,D
38.628,-94.714,302.6,1.5,1.2,2020-10-02,1735,T,53,6.0NRT,291.4,7.1,D
36.92,-89.30799999999999,338.3,3.4,1.7,2020-10-02,1735,T,69,6.0NRT,288.3,234.0,D
36.911,-89.271,313.8,3.4,1.7,2020-10-02,1735,T,67,6.0NRT,289.1,65.4,D
38.564,-97.81299999999999,311.8,1.1,1.0,2020-10-02,1735,T,36,6.0NRT,299.3,5.8,D
38.553000000000004,-97.804,314.4,1.1,1.0,2020-10-02,1735,T,62,6.0NRT,299.2,7.9,D
37.695,-93.715,301.6,1.8,1.3,2020-10-02,1735,T,36,6.0NRT,291.2,7.1,D
38.277,-97.65299999999999,318.2,1.1,1.0,2020-10-02,1735,T,73,6.0NRT,299.6,11.2,D
38.275,-97.64,348.2,1.1,1.0,2020-10-02,1735,T,95,6.0NRT,299.7,60.6,D
38.266,-97.64299999999999,324.4,1.1,1.0,2020-10-02,1735,T,80,6.0NRT,298.9,19.0,D
38.227,-97.588,314.1,1.1,1.1,2020-10-02,1735,T,54,6.0NRT,297.7,7.5,D
38.225,-97.57600000000001,341.9,1.1,1.1,2020-10-02,1735,T,92,6.0NRT,298.7,47.4,D
38.221,-97.584,333.3,1.1,1.1,2020-10-02,1735,T,87,6.0NRT,297.4,32.6,D
38.219,-97.571,323.3,1.1,1.1,2020-10-02,1735,T,79,6.0NRT,297.5,18.4,D
36.798,-94.44200000000001,306.4,1.7,1.3,2020-10-02,1735,T,46,6.0NRT,292.6,10.1,D
36.794000000000004,-94.42399999999999,308.8,1.7,1.3,2020-10-02,1735,T,61,6.0NRT,294.5,13.3,D
36.796,-94.429,308.8,1.7,1.3,2020-10-02,1735,T,66,6.0NRT,294.4,14.1,D
35.75,-89.992,307.4,3.4,1.7,2020-10-02,1735,T,62,6.0NRT,292.8,28.7,D
35.754,-89.99700000000001,307.1,3.4,1.7,2020-10-02,1735,T,57,6.0NRT,292.0,27.0,D
35.665,-90.03,305.3,3.4,1.7,2020-10-02,1735,T,53,6.0NRT,292.9,19.6,D
35.668,-90.03299999999999,314.3,3.4,1.7,2020-10-02,1735,T,75,6.0NRT,293.5,55.3,D
35.835,-91.075,307.4,2.9,1.6,2020-10-02,1735,T,65,6.0NRT,292.6,24.2,D
36.861999999999995,-96.484,307.4,1.3,1.1,2020-10-02,1735,T,40,6.0NRT,296.1,5.6,D
36.859,-96.47,323.1,1.3,1.1,2020-10-02,1735,T,79,6.0NRT,296.8,24.8,D
35.588,-90.624,322.8,3.1,1.7,2020-10-02,1735,T,80,6.0NRT,293.4,90.4,D
35.58,-90.59100000000001,341.6,3.1,1.7,2020-10-02,1735,T,92,6.0NRT,295.8,218.1,D
35.565,-90.596,320.7,3.1,1.7,2020-10-02,1735,T,38,6.0NRT,293.1,72.7,D
35.589,-90.62899999999999,311.4,3.1,1.7,2020-10-02,1735,T,62,6.0NRT,292.8,42.9,D
35.580999999999996,-90.596,341.8,3.1,1.7,2020-10-02,1735,T,93,6.0NRT,296.1,227.1,D
35.567,-90.601,325.4,3.1,1.7,2020-10-02,1735,T,84,6.0NRT,293.3,104.7,D
35.551,-90.535,311.4,3.1,1.7,2020-10-02,1735,T,71,6.0NRT,293.7,41.4,D
35.543,-90.50200000000001,304.0,3.2,1.7,2020-10-02,1735,T,37,6.0NRT,292.0,17.0,D
35.413000000000004,-90.291,305.2,3.3,1.7,2020-10-02,1735,T,61,6.0NRT,293.0,22.0,D
35.416,-90.29700000000001,305.6,3.3,1.7,2020-10-02,1735,T,62,6.0NRT,293.1,24.7,D
36.168,-95.52600000000001,307.2,1.5,1.2,2020-10-02,1735,T,62,6.0NRT,294.6,8.8,D
36.238,-98.175,327.0,1.1,1.1,2020-10-02,1735,T,82,6.0NRT,298.6,22.4,D
36.229,-98.178,318.1,1.1,1.1,2020-10-02,1735,T,72,6.0NRT,298.2,12.1,D
34.592,-92.706,304.9,2.4,1.5,2020-10-02,1735,T,60,6.0NRT,289.6,22.0,D
33.907,-89.88799999999999,301.1,3.8,1.8,2020-10-02,1735,T,44,6.0NRT,290.3,27.9,D
35.253,-96.859,310.2,1.3,1.1,2020-10-02,1735,T,68,6.0NRT,289.9,12.8,D
34.039,-91.238,322.8,3.1,1.7,2020-10-02,1735,T,71,6.0NRT,290.9,104.0,D
34.04,-91.243,323.2,3.1,1.7,2020-10-02,1735,T,71,6.0NRT,290.9,107.4,D
34.037,-93.98700000000001,307.5,2.1,1.4,2020-10-02,1735,T,65,6.0NRT,290.5,21.5,D
33.821,-94.69200000000001,319.1,1.9,1.3,2020-10-02,1735,T,79,6.0NRT,291.9,40.8,D
33.817,-94.67200000000001,310.7,1.9,1.3,2020-10-02,1735,T,70,6.0NRT,291.7,23.7,D
33.784,-94.51100000000001,328.2,1.9,1.4,2020-10-02,1735,T,86,6.0NRT,292.7,68.0,D
33.772,-94.514,311.7,1.9,1.4,2020-10-02,1735,T,72,6.0NRT,291.2,26.5,D
33.449,-94.431,304.9,2.0,1.4,2020-10-02,1735,T,59,6.0NRT,294.9,11.6,D
32.813,-92.85,313.0,2.6,1.6,2020-10-02,1735,T,72,6.0NRT,293.5,46.3,D
32.806999999999995,-92.823,306.7,2.6,1.6,2020-10-02,1735,T,62,6.0NRT,292.4,28.1,D
32.816,-92.82700000000001,303.8,2.6,1.6,2020-10-02,1735,T,43,6.0NRT,292.9,19.5,D
32.808,-92.859,302.3,2.6,1.6,2020-10-02,1735,T,45,6.0NRT,292.0,16.2,D
32.802,-92.831,306.2,2.6,1.6,2020-10-02,1735,T,61,6.0NRT,292.2,25.7,D
32.931999999999995,-94.32700000000001,324.0,2.1,1.4,2020-10-02,1735,T,81,6.0NRT,294.1,60.2,D
33.419000000000004,-96.89200000000001,323.8,1.4,1.2,2020-10-02,1735,T,80,6.0NRT,304.7,24.1,D
32.919000000000004,-94.33,308.8,2.1,1.4,2020-10-02,1735,T,50,6.0NRT,292.7,19.6,D
33.765,-99.65700000000001,320.0,1.1,1.0,2020-10-02,1735,T,73,6.0NRT,301.0,10.4,D
33.763000000000005,-99.646,327.7,1.1,1.0,2020-10-02,1735,T,81,6.0NRT,301.8,19.6,D
33.785,-102.359,328.9,1.0,1.0,2020-10-02,1735,T,81,6.0NRT,301.3,19.3,D
33.783,-102.348,347.4,1.0,1.0,2020-10-02,1735,T,94,6.0NRT,301.5,49.7,D
30.963,-90.565,310.4,4.1,1.9,2020-10-02,1735,T,69,6.0NRT,292.7,63.2,D
30.953000000000003,-90.523,322.9,4.2,1.9,2020-10-02,1735,T,82,6.0NRT,293.3,149.4,D
30.959,-90.574,302.5,4.1,1.9,2020-10-02,1735,T,48,6.0NRT,292.4,25.5,D
30.949,-90.53200000000001,326.8,4.2,1.9,2020-10-02,1735,T,84,6.0NRT,293.1,184.4,D
30.784000000000002,-90.454,310.2,4.3,1.9,2020-10-02,1735,T,64,6.0NRT,293.3,62.9,D
30.781,-90.462,311.9,4.3,1.9,2020-10-02,1735,T,67,6.0NRT,293.3,73.5,D
31.616999999999997,-95.126,308.6,2.0,1.4,2020-10-02,1735,T,44,6.0NRT,296.4,13.8,D
31.605,-95.12899999999999,348.6,2.0,1.4,2020-10-02,1735,T,95,6.0NRT,297.9,152.6,D
31.601,-95.109,328.1,2.0,1.4,2020-10-02,1735,T,84,6.0NRT,296.7,62.5,D
31.615,-95.133,333.2,2.0,1.4,2020-10-02,1735,T,87,6.0NRT,297.4,81.8,D
31.611,-95.113,337.5,2.0,1.4,2020-10-02,1735,T,90,6.0NRT,297.7,99.6,D
31.603,-95.13600000000001,307.6,2.0,1.4,2020-10-02,1735,T,56,6.0NRT,297.0,14.3,D
31.599,-95.116,310.3,2.0,1.4,2020-10-02,1735,T,63,6.0NRT,296.4,19.2,D
31.669,-95.595,305.8,1.9,1.3,2020-10-02,1735,T,44,6.0NRT,293.9,10.8,D
33.534,-109.126,319.5,2.2,1.4,2020-10-02,1735,T,54,6.0NRT,301.1,34.2,D
33.528,-109.054,321.9,2.2,1.4,2020-10-02,1735,T,64,6.0NRT,298.4,40.9,D
33.529,-109.059,322.9,2.2,1.4,2020-10-02,1735,T,65,6.0NRT,298.6,45.4,D
30.561,-91.333,309.0,3.8,1.8,2020-10-02,1735,T,53,6.0NRT,296.6,33.6,D
30.552,-91.295,314.8,3.8,1.8,2020-10-02,1735,T,0,6.0NRT,295.9,62.1,D
32.580999999999996,-102.118,325.5,1.0,1.0,2020-10-02,1735,T,71,6.0NRT,307.1,10.4,D
32.579,-102.10799999999999,382.0,1.0,1.0,2020-10-02,1735,T,100,6.0NRT,311.1,149.1,D
31.291999999999998,-95.045,311.2,2.1,1.4,2020-10-02,1735,T,40,6.0NRT,295.4,20.3,D
31.561999999999998,-96.485,313.6,1.6,1.3,2020-10-02,1735,T,67,6.0NRT,297.4,17.2,D
31.279,-95.04799999999999,319.8,2.1,1.4,2020-10-02,1735,T,77,6.0NRT,296.2,41.1,D
31.275,-95.027,310.6,2.1,1.4,2020-10-02,1735,T,53,6.0NRT,295.2,18.6,D
31.254,-94.988,340.8,2.1,1.4,2020-10-02,1735,T,91,6.0NRT,296.7,120.1,D
31.25,-94.96700000000001,314.7,2.1,1.4,2020-10-02,1735,T,71,6.0NRT,295.3,30.2,D
30.980999999999998,-94.189,306.5,2.4,1.5,2020-10-02,1735,T,53,6.0NRT,293.9,20.0,D
31.601,-97.931,317.5,1.3,1.1,2020-10-02,1735,T,66,6.0NRT,301.3,13.7,D
31.595,-97.939,314.3,1.3,1.1,2020-10-02,1735,T,38,6.0NRT,300.7,9.6,D
29.971,-90.727,309.1,4.3,1.9,2020-10-02,1735,T,64,6.0NRT,296.3,47.3,D
29.969,-90.73299999999999,308.3,4.3,1.9,2020-10-02,1735,T,58,6.0NRT,296.3,47.9,D
31.643,-101.765,319.3,1.0,1.0,2020-10-02,1735,T,53,6.0NRT,306.1,5.2,D
30.2,-93.762,307.6,2.7,1.6,2020-10-02,1735,T,47,6.0NRT,295.4,21.5,D
29.673000000000002,-96.118,310.8,1.9,1.3,2020-10-02,1735,T,51,6.0NRT,298.3,13.8,D
30.268,-100.639,316.7,1.1,1.0,2020-10-02,1735,T,58,6.0NRT,302.7,7.3,D
29.526,-97.279,324.0,1.6,1.2,2020-10-02,1735,T,77,6.0NRT,301.0,32.0,D
29.523000000000003,-97.262,326.3,1.6,1.2,2020-10-02,1735,T,80,6.0NRT,300.8,37.3,D
29.523000000000003,-97.26799999999999,329.1,1.6,1.2,2020-10-02,1735,T,82,6.0NRT,301.2,42.5,D
29.094,-98.15700000000001,323.5,1.4,1.2,2020-10-02,1735,T,73,6.0NRT,301.2,23.8,D
28.683000000000003,-97.124,315.2,1.7,1.3,2020-10-02,1735,T,56,6.0NRT,301.8,14.1,D
28.674,-98.92399999999999,318.9,1.3,1.1,2020-10-02,1735,T,63,6.0NRT,305.1,10.0,D
28.664,-98.926,329.3,1.3,1.1,2020-10-02,1735,T,80,6.0NRT,306.0,27.2,D
28.346999999999998,-97.74799999999999,314.4,1.6,1.2,2020-10-02,1735,T,39,6.0NRT,300.7,10.7,D
27.441999999999997,-97.68700000000001,326.1,1.7,1.3,2020-10-02,1735,T,63,6.0NRT,307.0,32.3,D
27.439,-97.67,322.0,1.7,1.3,2020-10-02,1735,T,57,6.0NRT,303.0,23.6,D
25.718000000000004,-100.295,324.8,1.2,1.1,2020-10-02,1740,T,75,6.0NRT,308.0,13.7,D
25.143,-99.531,322.1,1.4,1.2,2020-10-02,1740,T,74,6.0NRT,306.7,18.9,D
25.359,-108.714,314.4,1.6,1.3,2020-10-02,1740,T,52,6.0NRT,303.4,13.2,D
23.775,-105.36,311.4,1.0,1.0,2020-10-02,1740,T,45,6.0NRT,297.3,6.5,D
23.397,-110.155,325.3,1.9,1.4,2020-10-02,1740,T,78,6.0NRT,305.1,27.4,D
21.967,-102.28299999999999,316.8,1.1,1.1,2020-10-02,1740,T,62,6.0NRT,302.6,6.8,D
21.285999999999998,-98.554,308.7,1.9,1.4,2020-10-02,1740,T,48,6.0NRT,290.4,13.7,D
21.851,-102.081,321.0,1.1,1.1,2020-10-02,1740,T,46,6.0NRT,306.5,9.9,D
21.849,-102.07,322.0,1.1,1.1,2020-10-02,1740,T,48,6.0NRT,306.1,11.6,D
21.64,-102.31299999999999,315.6,1.1,1.1,2020-10-02,1740,T,62,6.0NRT,300.8,6.5,D
21.554000000000002,-102.291,317.8,1.1,1.1,2020-10-02,1740,T,65,6.0NRT,306.9,7.1,D
21.342,-102.36399999999999,309.6,1.1,1.1,2020-10-02,1740,T,36,6.0NRT,298.3,5.1,D
21.224,-102.419,311.6,1.1,1.1,2020-10-02,1740,T,55,6.0NRT,299.4,6.5,D
21.013,-101.486,317.3,1.2,1.1,2020-10-02,1740,T,19,6.0NRT,303.4,9.2,D
20.831999999999997,-100.427,317.1,1.5,1.2,2020-10-02,1740,T,42,6.0NRT,303.2,10.8,D
21.154,-102.556,312.6,1.1,1.0,2020-10-02,1740,T,59,6.0NRT,299.7,6.5,D
20.904,-101.39,313.2,1.3,1.1,2020-10-02,1740,T,56,6.0NRT,302.2,8.1,D
20.570999999999998,-100.522,314.0,1.4,1.2,2020-10-02,1740,T,64,6.0NRT,298.1,10.0,D
20.612,-101.23899999999999,315.9,1.3,1.1,2020-10-02,1740,T,68,6.0NRT,300.2,12.0,D
20.526,-100.91799999999999,315.6,1.4,1.2,2020-10-02,1740,T,55,6.0NRT,301.2,10.5,D
20.05,-99.29,310.1,1.8,1.3,2020-10-02,1740,T,28,6.0NRT,296.5,11.5,D
20.726999999999997,-103.49600000000001,312.2,1.0,1.0,2020-10-02,1740,T,35,6.0NRT,301.1,6.1,D
20.726,-103.486,318.3,1.0,1.0,2020-10-02,1740,T,72,6.0NRT,297.5,11.1,D
20.43,-103.242,310.9,1.1,1.0,2020-10-02,1740,T,50,6.0NRT,300.2,5.7,D
20.276,-102.387,309.6,1.1,1.1,2020-10-02,1740,T,50,6.0NRT,299.0,5.5,D
19.702,-99.21,311.6,1.9,1.3,2020-10-02,1740,T,30,6.0NRT,297.4,12.8,D
19.61,-99.21600000000001,312.6,1.9,1.3,2020-10-02,1740,T,37,6.0NRT,296.0,11.5,D
19.907,-102.008,308.9,1.2,1.1,2020-10-02,1740,T,35,6.0NRT,298.2,7.4,D
19.81,-101.795,312.1,1.2,1.1,2020-10-02,1740,T,44,6.0NRT,300.7,8.9,D
19.662,-101.522,308.5,1.3,1.1,2020-10-02,1740,T,64,6.0NRT,297.7,8.5,D
19.805999999999997,-102.699,313.1,1.1,1.1,2020-10-02,1740,T,67,6.0NRT,299.0,8.5,D
19.647000000000002,-102.051,309.8,1.2,1.1,2020-10-02,1740,T,56,6.0NRT,298.8,8.1,D
19.636,-102.488,310.8,1.2,1.1,2020-10-02,1740,T,48,6.0NRT,300.7,5.9,D
19.58,-102.471,314.8,1.2,1.1,2020-10-02,1740,T,66,6.0NRT,302.6,8.3,D
19.522000000000002,-102.415,314.1,1.2,1.1,2020-10-02,1740,T,56,6.0NRT,298.9,9.7,D
19.413,-102.133,306.2,1.2,1.1,2020-10-02,1740,T,45,6.0NRT,296.0,5.5,D
19.338,-102.361,308.7,1.2,1.1,2020-10-02,1740,T,57,6.0NRT,294.3,8.4,D
19.211,-101.71,308.6,1.3,1.1,2020-10-02,1740,T,59,6.0NRT,297.5,7.6,D
19.209,-101.698,306.7,1.3,1.1,2020-10-02,1740,T,51,6.0NRT,296.4,6.1,D
19.156,-102.057,313.1,1.2,1.1,2020-10-02,1740,T,55,6.0NRT,302.1,6.5,D
19.192,-102.845,317.9,1.1,1.1,2020-10-02,1740,T,38,6.0NRT,306.6,7.3,D
19.183,-102.84700000000001,318.3,1.1,1.1,2020-10-02,1740,T,53,6.0NRT,306.5,8.1,D
19.027,-102.09100000000001,317.2,1.2,1.1,2020-10-02,1740,T,47,6.0NRT,303.6,8.0,D
19.017,-102.09299999999999,317.3,1.2,1.1,2020-10-02,1740,T,36,6.0NRT,303.7,8.4,D
18.741,-102.79299999999999,311.8,1.1,1.1,2020-10-02,1740,T,38,6.0NRT,300.1,6.7,D
18.74,-102.78299999999999,313.4,1.1,1.1,2020-10-02,1740,T,52,6.0NRT,300.2,7.7,D
18.781,-103.163,310.8,1.1,1.0,2020-10-02,1740,T,21,6.0NRT,300.4,5.5,D
18.362000000000002,-102.29,311.1,1.2,1.1,2020-10-02,1740,T,60,6.0NRT,298.0,8.2,D
18.352999999999998,-102.292,309.3,1.2,1.1,2020-10-02,1740,T,26,6.0NRT,298.3,5.9,D
40.308,-123.465,318.9,1.0,1.0,2020-10-02,1915,T,69,6.0NRT,298.9,12.5,D
40.306999999999995,-123.45299999999999,320.2,1.0,1.0,2020-10-02,1915,T,71,6.0NRT,298.5,13.0,D
40.254,-123.11399999999999,325.1,1.0,1.0,2020-10-02,1915,T,52,6.0NRT,295.0,19.0,D
40.241,-123.09299999999999,312.7,1.0,1.0,2020-10-02,1915,T,49,6.0NRT,293.1,9.2,D
40.244,-123.288,315.5,1.0,1.0,2020-10-02,1915,T,62,6.0NRT,296.6,10.6,D
39.897,-121.36200000000001,338.8,1.1,1.1,2020-10-02,1915,T,88,6.0NRT,301.1,42.3,D
39.895,-121.35,356.8,1.1,1.1,2020-10-02,1915,T,98,6.0NRT,302.8,87.6,D
39.893,-121.339,380.7,1.1,1.1,2020-10-02,1915,T,100,6.0NRT,305.9,183.4,D
39.891,-121.32700000000001,342.4,1.1,1.1,2020-10-02,1915,T,87,6.0NRT,300.7,49.6,D
40.211999999999996,-123.32,321.1,1.0,1.0,2020-10-02,1915,T,39,6.0NRT,296.1,13.8,D
39.888000000000005,-121.365,314.1,1.1,1.1,2020-10-02,1915,T,40,6.0NRT,299.2,8.2,D
39.882,-121.329,351.5,1.1,1.1,2020-10-02,1915,T,96,6.0NRT,304.6,70.8,D
39.876999999999995,-121.303,324.9,1.1,1.1,2020-10-02,1915,T,31,6.0NRT,302.2,18.8,D
40.226,-123.469,321.6,1.0,1.0,2020-10-02,1915,T,72,6.0NRT,296.5,15.8,D
40.224000000000004,-123.45700000000001,338.6,1.0,1.0,2020-10-02,1915,T,89,6.0NRT,300.4,38.1,D
40.222,-123.445,329.8,1.0,1.0,2020-10-02,1915,T,82,6.0NRT,298.3,24.6,D
40.209,-123.363,315.5,1.0,1.0,2020-10-02,1915,T,37,6.0NRT,296.1,10.3,D
40.205999999999996,-123.34,314.9,1.0,1.0,2020-10-02,1915,T,26,6.0NRT,298.4,9.2,D
39.878,-121.336,343.6,1.1,1.1,2020-10-02,1915,T,91,6.0NRT,302.9,52.9,D
39.876,-121.323,334.1,1.1,1.1,2020-10-02,1915,T,85,6.0NRT,303.9,33.9,D
40.215,-123.459,311.2,1.0,1.0,2020-10-02,1915,T,12,6.0NRT,294.7,6.9,D
39.869,-121.338,318.1,1.1,1.1,2020-10-02,1915,T,63,6.0NRT,301.4,13.3,D
39.834,-121.30799999999999,314.1,1.2,1.1,2020-10-02,1915,T,23,6.0NRT,301.5,7.1,D
39.814,-121.19,328.2,1.2,1.1,2020-10-02,1915,T,79,6.0NRT,303.2,23.4,D
40.071,-122.9,319.5,1.0,1.0,2020-10-02,1915,T,49,6.0NRT,298.5,11.2,D
40.07,-122.88799999999999,318.4,1.0,1.0,2020-10-02,1915,T,47,6.0NRT,301.1,11.1,D
40.061,-122.89,327.6,1.0,1.0,2020-10-02,1915,T,77,6.0NRT,300.6,20.4,D
39.99,-123.14200000000001,328.1,1.0,1.0,2020-10-02,1915,T,80,6.0NRT,302.0,20.3,D
39.988,-123.13,331.1,1.0,1.0,2020-10-02,1915,T,83,6.0NRT,303.8,24.2,D
39.979,-123.132,327.0,1.0,1.0,2020-10-02,1915,T,79,6.0NRT,302.2,19.2,D
39.966,-123.17200000000001,320.8,1.0,1.0,2020-10-02,1915,T,67,6.0NRT,301.8,12.7,D
39.965,-123.16,316.4,1.0,1.0,2020-10-02,1915,T,26,6.0NRT,300.2,8.4,D
39.931999999999995,-123.072,330.7,1.0,1.0,2020-10-02,1915,T,82,6.0NRT,305.1,24.2,D
39.93,-123.06,319.4,1.0,1.0,2020-10-02,1915,T,67,6.0NRT,304.5,11.1,D
39.923,-123.074,333.9,1.0,1.0,2020-10-02,1915,T,85,6.0NRT,303.8,28.5,D
38.661,-122.556,379.4,1.1,1.0,2020-10-02,1915,T,100,6.0NRT,306.6,158.7,D
38.659,-122.544,339.9,1.1,1.0,2020-10-02,1915,T,88,6.0NRT,303.1,38.5,D
38.656,-122.583,324.8,1.1,1.0,2020-10-02,1915,T,59,6.0NRT,303.2,16.6,D
38.654,-122.571,349.0,1.1,1.0,2020-10-02,1915,T,94,6.0NRT,306.3,58.0,D
38.652,-122.559,350.6,1.1,1.0,2020-10-02,1915,T,95,6.0NRT,304.6,60.9,D
38.65,-122.546,344.7,1.1,1.0,2020-10-02,1915,T,92,6.0NRT,304.0,48.6,D
38.648,-122.53399999999999,317.5,1.1,1.0,2020-10-02,1915,T,38,6.0NRT,305.0,7.2,D
38.647,-122.585,330.0,1.1,1.0,2020-10-02,1915,T,54,6.0NRT,303.9,21.8,D
38.628,-122.475,319.3,1.1,1.0,2020-10-02,1915,T,48,6.0NRT,304.7,8.6,D
38.619,-122.478,336.1,1.1,1.0,2020-10-02,1915,T,86,6.0NRT,305.4,31.4,D
38.617,-122.465,317.4,1.1,1.0,2020-10-02,1915,T,10,6.0NRT,304.5,6.8,D
38.63,-122.601,321.9,1.1,1.0,2020-10-02,1915,T,56,6.0NRT,302.3,12.7,D
38.628,-122.589,328.2,1.1,1.0,2020-10-02,1915,T,78,6.0NRT,302.5,20.8,D
38.544000000000004,-122.52799999999999,322.9,1.1,1.0,2020-10-02,1915,T,71,6.0NRT,302.3,16.3,D
38.542,-122.516,321.2,1.1,1.0,2020-10-02,1915,T,68,6.0NRT,300.9,14.7,D
37.86,-119.587,324.9,1.5,1.2,2020-10-02,1915,T,67,6.0NRT,302.0,32.7,D
37.857,-119.569,343.5,1.5,1.2,2020-10-02,1915,T,91,6.0NRT,300.8,82.9,D
37.606,-119.244,323.2,1.6,1.2,2020-10-02,1915,T,50,6.0NRT,298.5,30.8,D
37.603,-119.225,348.3,1.6,1.2,2020-10-02,1915,T,94,6.0NRT,301.9,106.3,D
37.595,-119.24700000000001,328.4,1.6,1.2,2020-10-02,1915,T,45,6.0NRT,300.1,39.0,D
37.592,-119.228,336.4,1.6,1.2,2020-10-02,1915,T,69,6.0NRT,304.0,60.2,D
37.580999999999996,-119.23100000000001,327.7,1.6,1.2,2020-10-02,1915,T,49,6.0NRT,303.0,34.8,D
37.562,-119.31299999999999,355.6,1.6,1.2,2020-10-02,1915,T,97,6.0NRT,302.0,130.1,D
38.02,-121.869,317.9,1.2,1.1,2020-10-02,1915,T,45,6.0NRT,305.8,7.7,D
38.018,-121.85700000000001,318.8,1.2,1.1,2020-10-02,1915,T,34,6.0NRT,306.6,9.1,D
38.016,-121.86399999999999,318.3,1.2,1.1,2020-10-02,1915,T,45,6.0NRT,306.1,6.6,D
37.427,-119.456,325.1,1.6,1.2,2020-10-02,1915,T,60,6.0NRT,301.5,32.6,D
37.35,-119.069,316.2,1.7,1.3,2020-10-02,1915,T,27,6.0NRT,300.0,16.7,D
37.335,-119.054,325.7,1.7,1.3,2020-10-02,1915,T,51,6.0NRT,299.4,35.4,D
37.330999999999996,-119.036,333.1,1.7,1.3,2020-10-02,1915,T,83,6.0NRT,299.9,57.1,D
37.328,-119.01799999999999,321.5,1.7,1.3,2020-10-02,1915,T,66,6.0NRT,300.6,29.0,D
37.363,-119.251,317.8,1.6,1.2,2020-10-02,1915,T,57,6.0NRT,304.7,16.3,D
37.342,-119.205,334.1,1.6,1.3,2020-10-02,1915,T,83,6.0NRT,300.3,55.6,D
37.339,-119.189,324.2,1.6,1.3,2020-10-02,1915,T,32,6.0NRT,297.5,30.6,D
37.335,-119.17200000000001,328.4,1.6,1.3,2020-10-02,1915,T,52,6.0NRT,296.1,40.7,D
37.325,-119.119,322.3,1.6,1.3,2020-10-02,1915,T,54,6.0NRT,296.1,31.7,D
37.321,-119.101,326.8,1.6,1.3,2020-10-02,1915,T,69,6.0NRT,295.7,42.9,D
37.343,-119.21,326.6,1.6,1.3,2020-10-02,1915,T,46,6.0NRT,300.7,36.5,D
37.321999999999996,-119.10700000000001,328.6,1.6,1.3,2020-10-02,1915,T,68,6.0NRT,296.1,46.9,D
36.313,-118.639,319.3,1.9,1.3,2020-10-02,1915,T,41,6.0NRT,294.3,33.2,D
36.328,-118.77,352.4,1.8,1.3,2020-10-02,1915,T,96,6.0NRT,299.7,147.7,D
36.325,-118.75399999999999,320.5,1.8,1.3,2020-10-02,1915,T,36,6.0NRT,295.2,29.2,D
36.309,-118.677,362.0,1.8,1.3,2020-10-02,1915,T,100,6.0NRT,300.2,213.5,D
36.305,-118.65799999999999,334.6,1.9,1.3,2020-10-02,1915,T,83,6.0NRT,297.9,75.4,D
36.302,-118.64200000000001,319.9,1.9,1.3,2020-10-02,1915,T,50,6.0NRT,295.8,34.2,D
36.293,-118.661,354.3,1.9,1.3,2020-10-02,1915,T,97,6.0NRT,300.8,162.4,D
36.29,-118.645,336.5,1.9,1.3,2020-10-02,1915,T,85,6.0NRT,297.0,80.1,D
36.303000000000004,-118.684,337.6,1.8,1.3,2020-10-02,1915,T,85,6.0NRT,297.3,83.6,D
36.299,-118.666,341.5,1.9,1.3,2020-10-02,1915,T,88,6.0NRT,299.5,99.6,D
36.296,-118.649,337.6,1.9,1.3,2020-10-02,1915,T,85,6.0NRT,299.0,86.3,D
36.288000000000004,-118.669,333.3,1.9,1.3,2020-10-02,1915,T,81,6.0NRT,297.4,71.9,D
36.284,-118.652,327.2,1.9,1.3,2020-10-02,1915,T,73,6.0NRT,294.7,52.8,D
31.538,-116.53299999999999,338.2,3.3,1.7,2020-10-02,1915,T,89,6.0NRT,315.2,140.1,D
31.53,-116.5,336.8,3.3,1.7,2020-10-02,1915,T,88,6.0NRT,318.1,124.7,D
31.541,-116.537,334.2,3.3,1.7,2020-10-02,1915,T,64,6.0NRT,315.5,96.9,D
31.534000000000002,-116.506,337.7,3.3,1.7,2020-10-02,1915,T,88,6.0NRT,317.6,123.4,D
31.418000000000003,-116.28299999999999,338.7,3.5,1.8,2020-10-02,1915,T,89,6.0NRT,311.0,157.4,D
31.410999999999998,-116.321,335.7,3.4,1.7,2020-10-02,1915,T,87,6.0NRT,314.1,124.6,D
31.403000000000002,-116.286,346.4,3.5,1.8,2020-10-02,1915,T,93,6.0NRT,316.3,238.5,D
31.116999999999997,-115.76100000000001,321.9,3.8,1.8,2020-10-02,1915,T,68,6.0NRT,309.4,55.3,D
31.109,-115.727,317.8,3.8,1.8,2020-10-02,1915,T,29,6.0NRT,306.4,33.6,D
31.111,-115.77,338.0,3.8,1.8,2020-10-02,1915,T,89,6.0NRT,311.8,199.4,D
